wallet,pred_prob,pred_prob_raw,flagged,volume,n_trades,first_trade_ts,adaptive_markout_raw_grosswt_h0p070,unrealized_edge_per_open_token,adaptive_markout_raw_grosswt_h0p010,adaptive_markout_raw_grosswt_h0p150,unrealized_edge_per_open_token_sqrt,buy_markout_adj_grosswt_h0p070_lb0p150,adaptive_markout_raw_grosswt_h0p200,buy_markout_adj_grosswt_h0p030_lb0p200,high_sell_nonflattening_cash_frac_pctl90,realized_pnl_per_closing_trade,adaptive_plus_realized_alpha0p25_h0p030,buy_markout_adj_grosswt_h0p030_lb0p010,adaptive_plus_realized_alpha0p5_h0p070,buy_markout_adj_mean_h0p200_lb0p030,buy_markout_adj_mean_h0p200_lb0p200,sell_markout_adj_median_h0p150_lb0p010,n_distinct_buy_days,major_move_time_remaining_pct,time_to_major_move_pct_of_market,adaptive_markout_raw_grosswt_h0p030,herfindahl_index_markets,median_bet_size_usdc,time_since_first_deposit_to_first_trade_seconds,wallet_age_seconds,wallet_to_market_age_ratio,avg_bet_size_usdc,wallet_minus_market_age_seconds,funder_flagged_wallet_count,winrate,n_markets_traded
0x37aa9ba3ac08c188b43bde8df7c911b1e8e1c860,0.7012959351031035,0.98142457,1,825.8043990000001,12,1760360633,0.5191345451377027,0.5202226844183481,0.5191345451377027,0.5191345451377027,1.7481088430195004,1.3220029950022956,0.5191345451377027,0.2844609260789977,0.0,,0.30386731518524107,0.2779193952215423,0.30386731518524107,1.274456783486184,1.285790107692845,,3,0.9829138143915289,-0.9289933384585392,0.5191345451377027,0.5116367753093569,338.999999,943754.0,943754.0,0.06115559511545285,1676.4096005555557,-14488260.0,,0.4,5.0
0xbfe7f475e6bf0a947224a824ce2de9fcebfad95a,0.7012710643532172,0.9813991,1,16489.074486999998,31,1759742211,0.6956277062529127,0.6967158455335581,0.6956277062529127,0.6956277062529127,2.806513327009586,0.3770709255104858,0.6956277062529127,0.37001221111080707,0.0,,0.6956277062529127,0.3750122138308075,0.6956277062529127,2.8677186725029347,2.8627186719589353,,1,0.9829138143915289,-0.8910801800443122,0.6956277062529127,1.0,999.999999,504.0,504.0,3.402280824259234e-05,999.999999,-14813088.0,,0.0,1.0
0xf4604a0828e571a615b53bdaa0cb2c8ee045c31f,0.6987400184549775,0.9788153,1,12880.239883999999,32,1756181763,0.7290682361378867,0.7301563754185321,0.7290682361378867,0.7290682361378867,3.312476730785555,0.40842340881678585,0.7290682361378867,0.6274413502983487,0.0,,0.7290682361378867,0.6324015745148943,0.7290682361378867,3.143212531696151,3.1387750311841778,,3,0.9829138143915289,-0.6728023227727118,0.7290682361378867,1.0,205.719999,3924.0,3924.0,0.0003487025492608999,205.719999,-11249220.0,,0.0,1.0
0x6e7e17cd09e2f9403dc967fdac7475b0ff762a50,0.6750784166459848,0.9552213,1,423.076922,2,1756582789,0.804134930248626,0.8052230695292714,0.804134930248626,0.804134930248626,1.1387573856639894,2.1874492344422194,0.804134930248626,0.847721461881399,0.0,,0.804134930248626,0.8287214615410354,0.804134930248626,0.4634221321457731,0.47057571426344125,,1,0.9829138143915289,-0.6973877389872446,0.804134930248626,0.25461034378553704,999.999937,1174.0,1174.0,0.00010073647458377559,2308.4615317692305,-11652996.0,,0.0,13.0
0x176500db77481722c5b898acaaafaa755508a60b,0.6685015721161531,0.9488267,1,11610.854850999996,42,1760188072,0.5036889879100898,0.5047771271907351,0.5036889879100898,0.5036889879100898,2.1979267359380636,1.2245408838987,0.5036889879100898,-0.35264283774497834,0.0,,0.5036889879100898,-0.359642826208971,0.5036889879100898,1.174480721059285,1.1814807111792778,,1,0.9829138143915289,-0.9184142637666339,0.5036889879100898,1.0,566.7744,102366.0,102366.0,0.006708366282854307,566.7744,-15157087.0,,0.0,1.0
0x98cd52d48600d6149806b50877d954f62cd146a5,0.6658643449176729,0.9462806,1,61216.51760000001,202,1757520289,0.557321196162262,0.5584093354429073,0.557321196162262,0.557321196162262,5.731932956573881,-0.35175439341036535,0.557321196162262,-0.02977605404596817,0.0,,0.557321196162262,-0.008912526601323967,0.557321196162262,0.060001163064438354,0.04517537959346736,,6,0.9829138143915289,-0.7548623857710554,0.557321196162262,1.0,505.1462,510.0,510.0,4.050296743799671e-05,505.1462,-12591160.0,,0.0,1.0
0xaba9685661f38e50ff226e8e761eaab8d9b13739,0.6652598768890845,0.94569844,1,44745.125540000045,300,1756675772,0.6780418410837123,0.679117982954881,0.6780418410837123,0.6780418410837123,8.247819475884292,0.36570263160008987,0.6780418410837123,0.026437940090635333,0.0,-0.031500933696565155,0.6780403446605161,0.031423681637821645,0.6780388482373197,0.9141663215746089,0.9016460989261129,,19,0.9829138143915289,-0.7030881817412703,0.6780418410837123,1.0,249.999999,494.0,494.0,4.2052742481518714e-05,249.999999,-11746659.0,,0.0,1.0
0xcd5546a006e0a15fa64f6665ab03365a88807131,0.6651203023655705,0.9455641,1,2.380951,2,1760776250,0.6300328354414575,0.6311209747221028,0.6300328354414575,0.6300328354414575,0.8925398419501249,2.1261839029151206,0.6300328354414575,2.1194468503521806,0.0,,0.0,2.130183944061752,0.0,2.1391839370269405,2.1194468503521806,,1,0.9829138143915289,-0.9544732747490428,0.6300328354414575,0.1846693095253282,846.099054,84170.0,84170.0,0.005311203926946557,1101.6961979999999,-15763461.0,0.0,0.35714285714285715,14.0
0xde28593ff757ef2920ae0e0c837eafd0d1888dbd,0.6431232192963812,0.92471606,1,1871.399998,10,1760129680,0.4994165643520887,0.5005047036327338,0.4994165643520887,0.4994165643520887,1.241770083681644,1.1511748239663127,0.4994165643520887,-0.26970484803548855,0.0,,0.4994165643520887,-0.2727048480354886,0.4994165643520887,1.0960150656263914,1.0982848974426633,,1,0.9829138143915289,-0.9148344668866336,0.4994165643520887,1.0,999.999999,638.0,638.0,4.197075454140997e-05,999.999999,-15200423.0,,0.0,1.0
0x78cae507c94ae5bc946d390fac6c4eab569cdc46,0.6420720150948271,0.92373484,1,4033.086922,12,1760127046,0.4099337657227503,0.4110219050033955,0.4099337657227503,0.4099337657227503,1.1793818383630628,0.7553956728955542,0.4099337657227503,-0.3966815296563968,0.0,,0.4099337657227503,-0.4012982122788963,0.4099337657227503,0.7045170628033954,0.70678690631967,,1,0.9829138143915289,-0.9146729861190298,0.4099337657227503,1.0,1999.999999,116.0,116.0,7.632368797113017e-06,1999.999999,-15198311.0,,0.0,1.0
0x7a0fb229f1cc2ac8f2e42b62d0adc8d2266d5c1d,0.6417366086841163,0.92342204,1,5931.524163999997,73,1760513599,0.5034599526330037,0.5045480919136487,0.5034599526330037,0.5034599526330037,2.918981303300899,1.2095584085188997,0.5034599526330037,-0.17135131976787352,0.0,,0.5034599526330037,-0.15081282284033184,0.5034599526330037,1.2835029576925974,1.287105697360458,,1,0.9829138143915289,-0.9383711163998004,0.5034599526330037,1.0,1999.999998,4130.0,4130.0,0.0002649987359624459,1999.999998,-15580850.0,,0.0,1.0
0x86be72f88e5e4cff39ff47880e8770d9185d7efb,0.6353116797209689,0.91745454,1,914.0919079999999,5,1760405315,0.48857453748848095,0.48966267676912617,0.48857453748848095,0.48857453748848095,0.9881294783993706,1.0907845051563727,0.48857453748848095,-0.41126173750842604,0.0,,0.48857453748848095,-0.40226173767717605,0.48857453748848095,1.0777845064743652,1.081784506474365,,1,0.9829138143915289,-0.931732626103973,0.48857453748848095,1.0,499.999999,190.0,190.0,1.227652206905143e-05,499.999999,-15476506.0,,0.0,1.0
0xa268d4480a3785a3297ee2dbec955bb32e66d60b,0.63149784049532,0.9139335,1,4878.715799999999,8,1760210954,0.619151250687125,0.6202393899677703,0.619151250687125,0.619151250687125,1.2090052061917476,2.080936434948157,0.619151250687125,-0.11339435139484048,0.0,,0.619151250687125,-0.11639435139484049,0.619151250687125,2.008946198122141,2.0109461981221406,,1,0.9829138143915289,-0.9198170742921882,0.619151250687125,0.3389576119651083,1249.9999950000001,43792.0,43792.0,0.0028655306927900743,2688.8528473750002,-15238543.0,,0.0,6.0
0x609a193fa082b8237b3e77944a47ad1a09696c1e,0.6300738953332077,0.9126228,1,9.615383,2,1760520041,0.5212187335356967,0.5223068728163419,0.5212187335356967,0.5212187335356967,0.73865346325755,1.3044106587216528,0.5212187335356967,-0.20267779652186718,0.0,,0.5212187335356967,-0.1746777929047929,0.5212187335356967,1.2584106553936523,1.2614106551045785,,1,0.9829138143915289,-0.9387660515193538,0.5212187335356967,0.9772020148037645,2998.98597,10018.0,10018.0,0.0006425327978423007,1821.997177,-15581404.0,,0.0,3.0
0x3cc9d14a3be050d8976bc4917e56c32db33eeeb2,0.6243835712944805,0.9074055,1,1008.3306,7,1760314885,0.5429815010419602,0.5440696403226055,0.5429815010419602,0.5429815010419602,1.0698230547171348,1.4064396014792921,0.5429815010419602,-0.24914531895793351,0.0,,0.5429815010419602,-0.23185109624581157,0.5429815010419602,1.3942422731220605,1.39752798960925,,1,0.9829138143915289,-0.926188698308069,0.5429815010419602,0.9836044527907286,504.1674995,498.0,498.0,3.236652739527576e-05,504.1674995,-15385768.0,,0.0,2.0
0x0d809e43222339946787728c10cfbed76a37d3a6,0.6206035824870092,0.9039572,1,3414.8747559999997,16,1758100498,0.4390457364780869,0.44013387575873203,0.4390457364780869,0.4390457364780869,1.2693541842715803,-0.6168180862181291,0.4390457364780869,-0.4127673559173363,0.0,,0.4390457364780869,-0.39876735527314744,0.4390457364780869,0.9411955642675642,0.9321955665615644,,1,0.9829138143915289,-0.7904328469292292,0.4390457364780869,0.9900992549640353,1004.9999995,7291059.0,7291059.0,0.5535321877767022,1004.9999995,-5880820.0,,0.0,2.0
0x7f1329ade2ec162c6f8791dad99125e0dc49801c,0.6111614807019778,0.8954007,1,53154.955265000004,147,1759034939,0.705224532136481,0.7062877465556678,0.705224532136481,0.705224532136481,5.6825262236732295,0.8891078779084549,0.705224532136481,-0.1122558272926352,0.0,41.057487604249395,0.70611906731515,-0.10051794289428342,0.7070136024938191,3.294722013893333,3.2671150655843064,,5,0.9829138143915289,-0.8477199577722275,0.705224532136481,1.0,2083.6424,460.0,460.0,3.2609497019775534e-05,2083.6424,-14105860.0,,0.0,1.0
0xbaf9b8bde26abd337a2f81efe7f63407288a26b0,0.6070026497242651,0.8916563,1,1084.3272889999998,7,1759838240,0.6294911820289646,0.6305793213096098,0.6294911820289646,0.6294911820289646,1.517507040573704,0.4570807651136024,0.6294911820289646,0.5733290337270822,0.0,,0.6294911820289646,0.5768308289695605,0.6294911820289646,2.575078955449841,2.5714417678830626,,2,0.9829138143915289,-0.8969673617573816,0.6294911820289646,1.0,199.999999,1367368.0,1367368.0,0.09171044656332981,199.999999,-13542253.0,,0.0,1.0
0x9b22bbbb31af5b9f544bb366f8392b5ed63b20de,0.6047670739054108,0.8896493,1,752.604673,8,1760219435,0.6191512512342123,0.6202393905148575,0.6191512512342123,0.6191512512342123,1.4395324316605511,2.068946203595243,0.6191512512342123,-0.1478591340377704,0.0,,0.6191512512342123,-0.15185913360857037,0.6191512512342123,2.009946232713824,2.011946232284624,,1,0.9829138143915289,-0.9203370129368533,0.6191512512342123,1.0,333.549999,210.0,210.0,1.373373402701334e-05,333.549999,-15290606.0,,0.0,1.0
