wallet,pred_prob,pred_prob_raw,flagged,volume,n_trades,first_trade_ts,adaptive_markout_raw_grosswt_h0p070,unrealized_edge_per_open_token,adaptive_markout_raw_grosswt_h0p010,adaptive_markout_raw_grosswt_h0p150,unrealized_edge_per_open_token_sqrt,buy_markout_adj_grosswt_h0p070_lb0p150,adaptive_markout_raw_grosswt_h0p200,buy_markout_adj_grosswt_h0p030_lb0p200,high_sell_nonflattening_cash_frac_pctl90,realized_pnl_per_closing_trade,adaptive_plus_realized_alpha0p25_h0p030,buy_markout_adj_grosswt_h0p030_lb0p010,adaptive_plus_realized_alpha0p5_h0p070,buy_markout_adj_mean_h0p200_lb0p030,buy_markout_adj_mean_h0p200_lb0p200,sell_markout_adj_median_h0p150_lb0p010,n_distinct_buy_days,major_move_time_remaining_pct,time_to_major_move_pct_of_market,adaptive_markout_raw_grosswt_h0p030,herfindahl_index_markets,median_bet_size_usdc,time_since_first_deposit_to_first_trade_seconds,wallet_age_seconds,wallet_to_market_age_ratio,avg_bet_size_usdc,wallet_minus_market_age_seconds,funder_flagged_wallet_count,winrate,n_markets_traded
0xd1612114d8f42bd32f3b9d0d3d55519158e55f4c,0.6870516533167906,0.9803889,1,5321.454617999999,35,1772022092,0.21901623728283365,0.28400641943219357,0.21901623728283365,0.21901623728283365,1.747054954487887,-0.1573556735311011,0.21901623728283365,0.011844318399941326,0.0,556.9215951616977,0.2260214913061549,0.021709286920566177,0.23302674532947615,0.266475261902055,0.2524107836025245,,1,0.989375404960226,-0.5983262945065926,0.21901623728283365,1.0,999.489999,62.0,62.0,0.0003974053277952978,999.489999,-155950.0,,0.0,1.0
0x3f48567ec6eedaa40133e3798a18795a3e036d9c,0.682548236193659,0.9755112,1,7304.626286,22,1772091120,0.6767856946369307,0.6777876986439437,0.6767856946369307,0.6767856946369307,2.447669966739357,-0.23614298087877755,0.6767856946369307,0.13836868205842442,0.0,,0.6767856946369307,0.15665503549066442,0.6767856946369307,3.743503587159673,3.718400914668067,,1,0.989375404960226,-0.8677585305115575,0.6767856946369307,1.0,1122.71,822.0,822.0,0.003652683967294703,1122.71,-224218.0,,0.0,1.0
0xc57249451b470292c244a84bbd92763e3634eb32,0.6810331576035548,0.97387856,1,599.9999980000001,8,1772058802,0.8541814560377126,0.8551834600447258,0.8541814560377126,0.8541814560377126,1.805966864927021,0.8830313348185055,0.8541814560377126,0.3853266800254073,0.0,,0.8541814560377126,0.38112676303876947,0.8541814560377126,1.2314415081597105,1.2439783355216787,,1,0.989375404960226,-0.7416139079930366,0.8541814560377126,1.0,299.999999,72.0,72.0,0.0003735951266591256,299.999999,-192650.0,,0.0,1.0
0x73f09e8ded44b82f3388bb5472fc1c41b56d741f,0.6807468691785235,0.9735705,1,23896.658866999995,50,1772000170,0.847541647611953,0.8485436516189665,0.847541647611953,0.847541647611953,3.5034501735951635,0.04351639303456534,0.847541647611953,0.009938353564360222,0.0,,0.847541647611953,0.014739778860969634,0.847541647611953,-0.03834619666132001,-0.051579836800407265,,1,0.989375404960226,-0.512759662448575,0.847541647611953,0.625000000125,1999.9999990000001,220.0,220.0,0.0016406890894175555,1999.9999990000001,-133870.0,,0.0,2.0
0x170b49df09130b230cc0cff7ccbd2234712d1433,0.6797086529509231,0.97245467,1,1933.701933,6,1772092002,0.6923648809027287,0.6933668849097419,0.6923648809027287,0.6923648809027287,1.4463873141160433,-0.012335042865061444,0.6923648809027287,0.13321037845491648,0.0,,0.6923648809027287,0.1637063545853097,0.6923648809027287,4.058887039999802,4.036687701576634,,1,0.989375404960226,-0.871201180337083,0.6923648809027287,1.0,625.359999,180.0,180.0,0.000796735156381406,625.359999,-225742.0,,0.0,1.0
0xf8b6702ec7cfa90cbd57924acd82a6c2e68085a1,0.6796562539836731,0.9723984,1,26066.257144000003,53,1772051720,0.8511389678331132,0.8521409718401266,0.8511389678331132,0.8511389678331132,3.3501559546459627,0.22062453320619949,0.8511389678331132,0.1382041516001758,0.0,,0.8511389678331132,0.13313719505665333,0.8511389678331132,1.6741742874945593,1.6773365509183136,,1,0.989375404960226,-0.7139712253803698,0.8511389678331132,1.0,3999.999999,42.0,42.0,0.00022624434389140272,3999.999999,-185598.0,,0.0,1.0
0x8f7fe67a314e709540474e1f08b683c83b98fb3b,0.6796259448853308,0.97236586,1,21046.847999999998,3,1771996876,0.8665319703508427,0.8675339743578561,0.8665319703508427,0.8665319703508427,1.4367012358549576,0.43923092096248867,0.8665319703508427,0.13727114893403528,0.0,,0.8665319703508427,0.1401711489340353,0.8665319703508427,-0.25369767818466593,-0.2563429503553217,,1,0.989375404960226,-0.4999024192226325,0.8665319703508427,1.0,2824.51,462.0,462.0,0.0035322181106455853,2824.51,-130334.0,,0.0,1.0
0x545114ffd3754417e03a20d9c3f295ffedbd430f,0.6780161735504868,0.9706397,1,799.8375179999999,13,1772109048,0.6883192994388503,0.6893213034458634,0.6883192994388503,0.6883192994388503,1.9231661508285953,3.9273544476008926,0.6883192994388503,3.9178178213766603,0.0,,0.6883192994388503,3.9452063506436716,0.6883192994388503,3.9786897200127673,3.923105986569854,,1,0.989375404960226,-0.9377356575773426,0.6883192994388503,1.0,299.999999,1078.0,1078.0,0.004436798261499457,299.999999,-241890.0,,0.0,1.0
0x6d6affce1ed04a0e9611484daf1cef5cbcf3fb40,0.6771768142238783,0.96974146,1,42253.585388,35,1772100984,0.6719752535717249,0.6729772575787382,0.6719752535717249,0.6719752535717249,2.233634190870314,3.550974419246539,0.6719752535717249,2.641394196746944,0.0,,0.6719752535717249,2.6677185219471404,0.6719752535717249,3.4378719083593223,3.420179175738013,,1,0.989375404960226,-0.9062600020296802,0.6719752535717249,1.0,4833.44573,128.0,128.0,0.0005449034499199673,4833.44573,-234776.0,,0.0,1.0
0x581f34349babaf03b2d3c8f5f60cf44ffbe19a3a,0.675976057841009,0.9684586,1,43733.85362100001,30,1772051074,0.9033566641669684,0.9043586681739816,0.9033566641669684,0.9033566641669684,2.4314208173324605,0.667764724077162,0.9033566641669684,0.3691644873366786,0.0,,0.9033566641669684,0.35586139107790643,0.9033566641669684,2.0315488133023227,2.0258488199898634,,1,0.989375404960226,-0.7114497380931936,0.9033566641669684,1.0,4978.049999,32.0,32.0,0.00017297858308918128,4978.049999,-184962.0,,0.0,1.0
