wallet,pred_prob,pred_prob_raw,flagged,volume,n_trades,first_trade_ts,adaptive_markout_raw_grosswt_h0p070,unrealized_edge_per_open_token,adaptive_markout_raw_grosswt_h0p010,adaptive_markout_raw_grosswt_h0p150,unrealized_edge_per_open_token_sqrt,buy_markout_adj_grosswt_h0p070_lb0p150,adaptive_markout_raw_grosswt_h0p200,buy_markout_adj_grosswt_h0p030_lb0p200,high_sell_nonflattening_cash_frac_pctl90,realized_pnl_per_closing_trade,adaptive_plus_realized_alpha0p25_h0p030,buy_markout_adj_grosswt_h0p030_lb0p010,adaptive_plus_realized_alpha0p5_h0p070,buy_markout_adj_mean_h0p200_lb0p030,buy_markout_adj_mean_h0p200_lb0p200,sell_markout_adj_median_h0p150_lb0p010,n_distinct_buy_days,major_move_time_remaining_pct,time_to_major_move_pct_of_market,adaptive_markout_raw_grosswt_h0p030,herfindahl_index_markets,median_bet_size_usdc,time_since_first_deposit_to_first_trade_seconds,wallet_age_seconds,wallet_to_market_age_ratio,avg_bet_size_usdc,wallet_minus_market_age_seconds,funder_flagged_wallet_count,winrate,n_markets_traded
0x504bd5f1bde5a3c7f69b91b1d021970a21a89d05,0.6934057649092481,0.9873367,1,2631.578946,2,1771362391,0.8615548449632658,0.8626198076884375,0.8615548449632658,0.8615548449632658,1.2199286312046596,0.5629999246806243,0.8615548449632658,0.97200000233396,0.0,,0.8615548449632658,0.9590000022777199,0.8615548449632658,-0.7219999977222793,-0.7079999976660393,,1,0.9937008509467672,-0.7462051471223734,0.8615548449632658,1.0,499.999999,2244.0,2244.0,0.0008130337572050769,499.999999,-2757789.0,,0.0,1.0
0xc5df8fd74bd877310f216f159e0d94bc85e663cf,0.6924084672029108,0.986241,1,4158.547532,16,1771408844,0.8091837893512733,0.8102487520764449,0.8091837893512733,0.8091837893512733,2.4672720011638956,-0.3183290100253163,0.8091837893512733,0.3328354939232516,0.0,,0.8091837893512733,0.32567077249371384,0.8091837893512733,-1.1033224467546168,-1.0928118870250003,,1,0.9937008509467672,-0.7588702428187819,0.8091837893512733,0.38716986630132777,980.5374,772203.0,772203.0,0.2751494217323728,768.8669080000001,-2034283.0,,0.25,4.0
0xac482f27ac3d1144ca4f778af405eb5cac5d2feb,0.6896797841182832,0.98325306,1,2893.6730589999997,13,1770520217,0.49300958303778053,0.4936485650268293,0.49300958303778053,0.49300958303778053,1.029709705687323,-0.068193725674373,0.49300958303778053,0.11804706841745835,0.0,133.62327323139797,0.5316115662017341,0.026206515538583965,0.5702135493656876,-0.392034562249627,-0.3012341644915362,,1,0.9937008509467672,-0.5165921123769937,0.49300958303778053,0.23982418696457222,999.999984,13152.0,13152.0,0.006857646990732895,1633.571417285714,-1904707.0,,0.0,6.0
0x6f3b2c56fabd12c413abdf832eb28e1174a25ea9,0.6867583551647388,0.98007005,1,3508.7719270000002,4,1769729146,0.45686900921697315,0.4579339719421447,0.45686900921697315,0.45686900921697315,0.7948750288768125,-0.5374604007475511,0.45686900921697315,0.05671217383920981,0.0,,0.45686900921697315,0.06171217383920981,0.45686900921697315,-0.7970719322629887,-0.8030719322629887,,1,0.9937008509467672,-0.3009119643208171,0.45686900921697315,0.5,1999.9999985,208.0,208.0,0.00018459550509945083,1999.9999985,-1126580.0,,0.0,2.0
0x8fbf269d473ee4e5f0e88adb276ceca85c5fdac3,0.6826830131160714,0.9756566,1,1360.0,2,1771139945,0.9148029809223768,0.9158679436475483,0.9148029809223768,0.9148029809223768,1.2952328672491202,0.5069999995507808,0.9148029809223768,0.2909999999999993,0.0,,0.9148029809223768,0.23900000117567735,0.9148029809223768,0.4789999992893333,0.5309999999999999,,1,0.9937008509467672,-0.68555675245931,0.9148029809223768,1.0,190.4,344.0,344.0,0.00013556185462803837,190.4,-2537243.0,,0.0,1.0
0xf4fde65125f7a9993e44d4a228b5ca0c3ecb1db4,0.682360160196498,0.9753083,1,1773.84,6,1772188299,0.9056757025776161,0.9067406653027876,0.9056757025776161,0.9056757025776161,1.7990067792080298,6.824864730688759,0.9056757025776161,6.827864730688757,0.0,,0.9056757025776161,6.796578833563728,0.9056757025776161,6.802429805593953,6.831810788448126,,1,0.9937008509467672,-0.9713833671819896,0.9056757025776161,1.0,297.17,786.0,786.0,0.0002191893285472349,297.17,-3585155.0,,0.0,1.0
0xf489b4519e02bd890717d46d0015861b98b83d66,0.679727246833826,0.97247463,1,438.1,4,1772137796,0.9574014899292393,0.9584664526544111,0.9574014899292393,0.9574014899292393,1.5877378662346635,7.243000000000001,0.9574014899292393,0.6020010604452668,0.0,,0.9574014899292393,0.5630010624005385,0.9574014899292393,7.1950000011483874,7.2339999980447285,,1,0.9937008509467672,-0.9576140664273405,0.9574014899292393,1.0,219.05,162.0,162.0,4.582176239549386e-05,219.05,-3535276.0,,0.0,1.0
0xc8a16dbea6ae276b004486af8c0dae7a4f38a321,0.6782330952656022,0.97087204,1,1500.3864999999998,3,1771274123,0.8509600843538045,0.8520250470789761,0.8509600843538045,0.8509600843538045,1.2471344028746578,0.5754269468840252,0.8509600843538045,0.08342761885415954,0.0,,0.8509600843538045,0.07641731247248612,0.8509600843538045,-0.6198608958425049,-0.6091907921352758,,1,0.9937008509467672,-0.7221394750036603,0.8509600843538045,1.0,300.0,1446.0,1446.0,0.0005412152640670119,300.0,-2670319.0,,0.0,1.0
0xfcd3acb33560e3b7d96cf119237582c69c9c3338,0.670450675512962,0.9625868,1,4557.82632,25,1769459497,0.608003766700243,0.609068729425415,0.608003766700243,0.608003766700243,2.151014340903288,-0.06042886069992346,0.608003766700243,-0.06484670899824747,0.0,,0.608003766700243,-0.05940803555718853,0.608003766700243,-1.1613729907154287,-1.1618529934674295,,2,0.9937008509467672,-0.22739399154315246,0.608003766700243,1.0,1496.999999,490.0,490.0,0.000571669239178243,1496.999999,-856649.0,,0.0,1.0
0xe46767426083d8357045a0c4f40dd9f01d61437f,0.6568915466709571,0.948384,1,2777.777776,2,1771726254,0.8722044721762169,0.8732694349013884,0.8722044721762169,0.8722044721762169,1.234989478443432,-0.005999866816991913,0.8722044721762169,0.15399999740106118,0.0,,0.8722044721762169,0.16300000203183967,0.8722044721762169,6.57300000203184,6.545999997401061,,1,0.9937008509467672,-0.8454099286301832,0.8722044721762169,0.8484976065805476,39.999999,4258.0,4258.0,0.0013630415353135955,181.66666566666666,-3119638.0,,0.0,2.0
0x2370bd3107d7b5bd55e04a991c613447dc4571cb,0.6564542344736128,0.9479305,1,201009.9450900001,232,1770752007,0.06698275677494457,0.06706738883650303,0.06698275677494457,0.06698275677494457,0.6752214744839868,1.2619281100158009,0.06698275677494457,1.451596777567065,0.0,1010.7476013848438,0.035018751147127346,1.4427708640953703,0.07003750229425469,4.869422342508552,4.895607995807816,,6,0.9937008509467672,-0.579788085327514,0.06698275677494457,0.6250000012500001,199.999999,1049959.0,1049959.0,0.4884327627440573,199.999999,-1099690.0,,0.0,2.0
0x0ad7f1a66e6b6df6f5ea21852e0ff5d3ad878ad2,0.6538003383176766,0.9451844,1,198.52923,7,1772229079,0.8296059624062165,0.8306709251313881,0.8296059624062165,0.8296059624062165,1.7910460857335166,6.22754652500802,0.8296059624062165,6.257639582572642,0.0,,0.0,6.2285344305482,0.0,6.2205713996716225,6.256428548647102,,1,0.9937008509467672,-0.9825017578671884,0.8296059624062165,0.8759048763286593,335.6794865,200355.0,200355.0,0.05524411720669994,1804.5018955000003,-3426366.0,0.0,0.2,5.0
0xe0da83dd7c95553c958779ef805737716a76a059,0.653572702935995,0.9449493,1,2307.692306,5,1771179507,0.92545260853405,0.9265175712592213,0.92545260853405,0.92545260853405,1.652393375061434,1.9500000028053999,0.92545260853405,0.593000006453401,0.0,,0.92545260853405,0.5600000028054,0.92545260853405,0.5660000036286991,0.5930000112284016,,1,0.9937008509467672,-0.6963430636973639,0.92545260853405,1.0,299.999999,1994553.0,1994553.0,0.7739377893944044,299.999999,-582596.0,,0.0,1.0
